iso3,year,milex_const_usd,milex_current_usd,milex_gdp_share,gdp_const_usd,ln_milex_const_usd,ln_gdp_const_usd
JPN,2006,39418.5188679881,41552.5928855794,0.00902988432465036,4365340402022.747,24.3975015648547,29.10471728660623
JPN,2007,38906.1524841177,40530.0456884692,0.00884987382290184,4396238100416.2744,24.384418236610035,29.111770313973196
JPN,2008,38531.7184721106,46361.4682804594,0.00907855045566342,4244258889157.0884,24.37474759547519,29.076588336034934
JPN,2009,39253.5285952588,51465.1582075898,0.00972969565505526,4034404567923.339,24.39330717765017,29.025879839951827
JPN,2010,39394.0971183951,54655.450735305,0.0094903256103587,4150974237954.112,24.396881822696187,29.054364178753765
JPN,2011,39926.5732871654,60762.2138408912,0.00974823549750829,4095774388849.2314,24.410307936336597,29.040976921301393
JPN,2012,39442.5298611693,60011.5301946974,0.00956761841659896,4122502397539.1875,24.398110509176647,29.047481472954086
JPN,2013,39279.421670215,49023.9324068581,0.00940538501428935,4176269404233.7266,24.393966597060924,29.06043947693612
JPN,2014,39699.9481276754,46903.4666125187,0.00957800922146808,4144906024802.3384,24.404615718031028,29.05290123231726
JPN,2015,40397.4215139956,42106.1033057928,0.00947283518613377,4264554457057.259,24.422031795965683,29.08135882648153
JPN,2016,40157.3819976231,46471.287714246,0.00929516816486598,4320242655685.412,24.416072120902758,29.094332686904625
JPN,2017,39891.7301734674,45058.4687606493,0.00913229492309334,4368204324259.2803,24.409434875537244,29.105373130809003
JPN,2018,41899.8280921011,48535.909410587,0.00962497356862304,4353240847194.9023,24.45854756105227,29.101941705981417
JPN,2019,43091.6117163092,50778.0065860079,0.0099223146563367,4342899132793.531,24.486594191362926,29.09956324397402
JPN,2020,42722.2066658236,51396.5360585254,0.0101744793009109,4198957548815.178,24.477984684426858,29.06585740774744
JPN,2021,43660.1279902913,50957.4710340305,0.0101701079290561,4292985708200.1924,24.499701119586845,29.0880035760716
JPN,2022,46880.194665101,46880.194665101,0.0110588643022492,4239150909516.658,24.57086113461911,29.075384107928798
JPN,2023,51887.9791884324,50161.0850015333,0.0119606991540042,4338206196839.3677,24.67235298542496,29.098482059900537
KAZ,1949,,,,,,
KAZ,1950,,,,,,
KAZ,1951,,,,,,
KAZ,1952,,,,,,
KAZ,1953,,,,,,
KAZ,1954,,,,,,
KAZ,1955,,,,,,
KAZ,1956,,,,,,
KAZ,1957,,,,,,
KAZ,1958,,,,,,
KAZ,1959,,,,,,
KAZ,1960,,,,,,
KAZ,1961,,,,,,
KAZ,1962,,,,,,
KAZ,1963,,,,,,
KAZ,1964,,,,,,
KAZ,1965,,,,,,
KAZ,1966,,,,,,
KAZ,1967,,,,,,
KAZ,1968,,,,,,
KAZ,1969,,,,,,
KAZ,1970,,,,,,
KAZ,1971,,,,,,
KAZ,1972,,,,,,
KAZ,1973,,,,,,
KAZ,1974,,,,,,
KAZ,1975,,,,,,
KAZ,1976,,,,,,
KAZ,1977,,,,,,
KAZ,1978,,,,,,
KAZ,1979,,,,,,
KAZ,1980,,,,,,
KAZ,1981,,,,,,
KAZ,1982,,,,,,
KAZ,1983,,,,,,
KAZ,1984,,,,,,
KAZ,1985,,,,,,
KAZ,1986,,,,,,
KAZ,1987,,,,,,
KAZ,1988,,,,,,
KAZ,1989,,,,,,
KAZ,1990,,,,,,
KAZ,1991,,,,,,
KAZ,1992,,,,,,
KAZ,1993,434.77083292458,0.0,0.0106262020891113,40914978774.03358,19.890329629371056,24.4347620621436
KAZ,1994,278.505227969064,106.926892957739,0.00838731749307495,33205518713.10629,19.44494738903716,24.225981925353175
KAZ,1995,287.42512378415,177.686628383921,0.0103242166274226,27839896638.812057,19.476472945269897,24.04973595971939
KAZ,1996,310.279041227163,241.771205869549,0.0120199445983379,25813683140.44209,19.552982583557558,23.974170542566558
KAZ,1997,290.064859036396,236.752278376139,0.0111293900645579,26062960984.728363,19.48561510778809,23.983781024012444
KAZ,1998,287.998335461121,242.646223083829,0.0114973828325921,25049034171.909134,19.478465258434632,23.94410110772237
KAZ,1999,240.742239837561,143.905357127917,0.00819607059409027,29372885100.714825,19.299237374841848,24.103337810247446
KAZ,2000,252.278889378789,143.527541105866,0.00784645080413813,32151974908.928238,19.34604573741449,24.193739713703863
KAZ,2001,370.927133527458,221.486206520554,0.0099981747947367,37099484770.232635,19.73151619569524,24.33686891886856
KAZ,2002,406.545708729705,245.956719446239,0.00998337701524197,40722263429.40044,19.823206925230238,24.430040792845265
KAZ,2003,481.242578770774,317.56431513077,0.0102992745863145,46725871296.823265,19.991882022711312,24.56756383745122
KAZ,2004,549.890218934356,426.44172455618,0.00988239740954479,55643402723.639854,20.125229214330137,24.742229358199992
KAZ,2005,693.113904098436,591.985249849488,0.0103632123942771,66882147902.439575,20.356704907426337,24.926197920973298
KAZ,2006,810.369619038045,793.027147491058,0.0097899879573514,82775343807.19339,20.513001021348597,25.139396073885965
KAZ,2007,1218.39887007805,1359.77609869935,0.0129687682152726,93948696580.3899,20.920803432163027,25.266014689164038
KAZ,2008,1156.9140104424,1540.81081305747,0.0115466850608291,100194471776.76195,20.86902196125719,25.33037885218655
KAZ,2009,1091.08298937282,1271.89027573442,0.0110303324145897,98916600911.28864,20.810436608157193,25.317542917012563
KAZ,2010,1198.39560859658,1501.81534389739,0.0101441556484772,118136555680.36145,20.904249506331812,25.495107043841173
KAZ,2011,1321.03854840013,1803.97078181161,0.0093651358475802,141059197634.75345,21.001684043287277,25.672445480597077
KAZ,2012,1543.04290949954,2177.54320548846,0.0104690637071706,147390726874.90286,21.157022219078513,25.716352903426195
KAZ,2013,1742.46164879515,2551.12437470831,0.0107808460394627,161625687113.69812,21.278564691056975,25.808548925312913
KAZ,2014,1738.97683537165,2306.46886480956,0.010416921334727,166937694880.579,21.276562751569486,25.84088649520238
KAZ,2015,1789.66635314974,2046.1976743312,0.011097215472116,161271659331.71606,21.305295044536976,25.806356105038976
KAZ,2016,1510.05537441227,1281.10343197917,0.00933551765285713,161753791333.69412,21.135412158897054,25.809341209519147
KAZ,2017,1449.95944212243,1390.61909525397,0.00831894968007788,174295974598.18457,21.09480142203765,25.884020694530914
KAZ,2018,1561.74673345868,1498.37853270773,0.00835625758457601,186895475355.06253,21.169070732745357,25.953815342206717
KAZ,2019,2039.14637243125,1853.49970886892,0.0102091636689134,199736867637.884,21.4357971123434,26.020266675440997
KAZ,2020,1724.32002549469,1548.17577490918,0.00907188676192723,190072922066.36584,21.268098621598156,25.970673635823676
KAZ,2021,1712.70401424678,1617.79337499735,0.00819281683646492,209049469606.5714,21.261339253411833,26.065836757585142
KAZ,2022,1163.05399427914,1163.05399427914,0.00517435849596282,224772596484.48932,20.8743151361285,26.138355045775935
KAZ,2023,1062.73835893155,1236.28985964497,0.00480059037069259,221376596807.6603,20.78411477142081,26.12313114615794
KEN,1949,,,,,,
KEN,1950,,,,,,
KEN,1951,,,,,,
KEN,1952,,,,,,
KEN,1953,,,,,,
KEN,1954,,,,,,
KEN,1955,,,,,,
KEN,1956,,,,,,
KEN,1957,,,,,,
KEN,1958,,,,,,
KEN,1959,,,,,,
KEN,1960,48.4175302939141,2.58999896400041,0.00327317763623496,14792209795.740679,17.695372502264917,23.417366513985055
KEN,1961,16.3481619183611,0.895999641600143,0.00112994350282486,14468123297.749556,16.60962602809249,23.395213673100418
KEN,1962,11.8904454043763,0.671999731200108,0.00077319587628866,15378309389.660011,16.29124572838387,23.456223872333076
KEN,1963,32.7181170238654,1.8619992552003,0.00206489675516224,15844916672.986258,17.303439519872487,23.48611457119167
KEN,1964,103.423283243515,5.87999764800094,0.00589887640449438,17532708968.900646,18.45434067112651,23.587334057249162
KEN,1965,168.081176031591,9.89799604080159,0.00990334780781622,16972157223.331379,18.939957611332748,23.55484002793268
KEN,1966,210.992056743841,13.0479947808021,0.0113326848249027,18618011530.7012,19.167331044967934,23.647395310971337
KEN,1967,254.063967513698,15.9879936048026,0.01304993715004,19468597020.24843,19.3530966338814,23.69206859519532
KEN,1968,259.119950854399,16.3659934536026,0.0121834288692027,21268228643.695126,19.37280164316385,23.78048018312763
KEN,1969,249.795365032703,15.7499937000025,0.0108006912442396,23127720197.16126,19.336152600770653,23.864297743574532
KEN,1970,264.219114734131,17.0239931904027,0.0105748325941386,24985654607.958702,19.392289296921135,23.941567681437736
KEN,1971,330.177776811246,22.0779911688035,0.0122771506422733,26893681313.509457,19.615141784978398,24.015157200553386
KEN,1972,420.198112105307,29.7359881056048,0.015418118466899,27253527271.010796,19.856236853517167,24.028448790816896
KEN,1973,474.302585099632,37.3199171554816,0.0165927802406586,28584877170.699272,19.977356041180062,24.076143644668655
KEN,1974,512.700708076111,46.7636839663565,0.0177700255645505,28851996088.227352,20.055202817825943,24.08544501600719
KEN,1975,512.38552032396,54.090933232015,0.0187890255439924,27270468025.29842,20.054587869047293,24.029070196300506
KEN,1976,735.168748801208,75.9100481167998,0.0248474297785776,29587315684.257988,20.41561062103104,24.110611582253227
KEN,1977,1232.86746075551,147.766705007878,0.0374017554053641,32962823466.26688,20.932608562046266,24.218646201737073
KEN,1978,1595.74611789373,239.47586999216,0.0519929215471476,30691603210.76965,21.190607249318994,24.147254943078746
KEN,1979,1736.9035264834,291.024720045055,0.0550160584679969,31570846310.150787,21.275369782354037,24.175499946573876
KEN,1980,1413.64931305593,271.691156156379,0.0451531983515499,31307844508.591846,21.069440363092436,24.167134526369445
KEN,1981,1370.97957871826,241.171594363084,0.0422532483879088,32446726134.092445,21.038791342242977,24.20286538545651
KEN,1982,1386.10731956913,243.721560477189,0.0457278317930395,30312115515.17554,21.049765165863043,24.134813321528224
KEN,1983,1298.50353179432,208.691732712316,0.0419523392431061,30951874322.662453,20.98447830896659,24.155699393941653
KEN,1984,1069.13025000171,175.004682979624,0.0347691247415576,30749415118.97877,20.790111304412463,24.14913681049703
KEN,1985,898.447424561914,145.781732097541,0.0237575745554443,37817304222.918884,20.616178747797946,24.356032618496076
KEN,1986,1075.77472449051,181.25566231349,0.0250357532007627,42969537040.2412,20.79630691290993,24.483757260652496
KEN,1987,1384.01595096288,249.810082348294,0.0313374349122125,44164940584.32063,21.04825521933767,24.51119711183117
KEN,1988,1335.68198214408,250.942407491928,0.0294555339497599,45345705985.91941,21.01270784640818,24.53758132293677
KEN,1989,1239.58086221729,228.606148985296,0.0274085168629691,45226119618.754486,20.938039145082737,24.534940624554928
KEN,1990,1263.80037471481,246.456438633547,0.0288821495785942,43757143881.40509,20.95738918880209,24.501920725137715
KEN,1991,983.755435189527,191.908506283649,0.0235425808983553,41786218742.83345,20.706887882650918,24.455832426968204
KEN,1992,735.707998625217,156.036602021306,0.0190074676245392,38706260779.073814,20.416343856972272,24.37926720113467
KEN,1993,614.663843858416,105.704527312319,0.0183774159512733,33446695960.31146,20.236586080980928,24.23321884316554
KEN,1994,511.842798906453,117.331482624628,0.0164125280758672,31186103477.809795,20.053528102473546,24.16323843118895
KEN,1995,587.659295378537,149.096438251753,0.0164671623136492,35686737288.758095,20.191657908300343,24.298044952190526
KEN,1996,686.765393631638,170.804816256353,0.014179547033567,48433521325.17844,20.3475032978783,24.603458000302858
KEN,1997,652.831098128692,175.834896938286,0.0134063859838611,48695532033.35965,20.2968289985443,24.60885311813128
KEN,1998,614.896084356273,171.964013272218,0.0122012251882916,50396257332.11879,20.23696384296762,24.64318274998302
KEN,1999,598.473527134962,151.917777442831,0.0118697414805458,50420097869.51507,20.20989284996225,24.643655699789488
KEN,2000,642.452453478954,165.584735249522,0.0131374203224597,48902481439.26848,20.28080336962795,24.61309397731906
KEN,2001,739.329049427012,195.365005498758,0.0150475490196078,49132855354.956795,20.42125364290702,24.617793799796736
KEN,2002,795.759195391403,213.894508000726,0.0163240781121287,48747573365.27067,20.49480717968824,24.60992125602869
KEN,2003,803.42302507718,245.938663815128,0.0165009984272562,48689358320.89368,20.504391939022195,24.608726328185696
KEN,2004,792.77255711214,259.807840715185,0.0161419423692636,49112587505.06285,20.491046925234794,24.617381203556313
KEN,2005,836.240115758618,316.799485401851,0.0169058701379422,49464482391.93715,20.544426349616224,24.624520721539426
KEN,2006,827.110835606436,375.807203248785,0.0145517741016444,56839175060.65255,20.53344926529744,24.763491626710607
KEN,2007,926.138917626392,494.684896668925,0.0154791227998168,59831485905.477356,20.646534800393702,24.81479787949838
KEN,2008,883.914971039431,580.011940678248,0.0161585029427424,54702776251.70975,20.59987142936871,24.725180299231003
KEN,2009,901.814888876312,578.071672354949,0.0136507571681354,66063360278.75396,20.61991983399052,24.91388012268703
KEN,2010,956.14658344735,622.049847791078,0.013699852575929,69792472448.01193,20.678421789227684,24.968791996314735
KEN,2011,977.137088078542,646.678106716751,0.0137974304585955,70820221997.91606,20.70013751549494,24.98341041830354
KEN,2012,1104.5824307585,840.072589956654,0.0148957729008126,74154086405.16013,20.82273320978115,25.029411013993784
KEN,2013,1090.50057208421,860.560896114738,0.0139539650803677,78149871079.90341,20.809902668213073,25.081894244163188
KEN,2014,991.383232489566,819.042626799535,0.0119943336712808,82654298242.78871,20.714611730445814,25.137932665218607
KEN,2015,1069.89160974825,843.667802797011,0.0120316940776845,88922773704.2123,20.790823180988404,25.211034118810655
KEN,2016,1151.00983876144,933.103002549573,0.0124730980077159,92279387049.58636,20.8639055146613,25.24808662794107
KEN,2017,1181.22229967674,1015.3847819759,0.0123759400127025,95445056978.64963,20.88981558648816,25.28181659927798
KEN,2018,1211.95448062412,1113.6483616452,0.0120738536752593,100378430385.2839,20.91550016664742,25.332213184323347
KEN,2019,1163.17978187355,1116.87241991312,0.011125711791299,104548796849.40509,20.874423283122,25.372919754858184
KEN,2020,1150.6943324165,1115.3217703237,0.0110843419595019,103812597682.45267,20.86363136444611,25.36585316527026
KEN,2021,1182.96706527071,1191.03519916162,0.0107720025210221,109818676978.77817,20.891291581547268,25.42209645154535
KEN,2022,1155.1795230194,1155.1795230194,0.0101020520038813,114350977660.33766,20.86752160002762,25.46253830709739
KEN,2023,1091.29428907944,999.541975923081,0.00905816835053688,120476264830.59996,20.81063024993432,25.51471859811535
KGZ,1949,,,,,,
KGZ,1950,,,,,,
KGZ,1951,,,,,,
KGZ,1952,,,,,,
KGZ,1953,,,,,,
KGZ,1954,,,,,,
KGZ,1955,,,,,,
KGZ,1956,,,,,,
KGZ,1957,,,,,,
KGZ,1958,,,,,,
KGZ,1959,,,,,,
KGZ,1960,,,,,,
KGZ,1961,,,,,,
KGZ,1962,,,,,,
KGZ,1963,,,,,,
KGZ,1964,,,,,,
KGZ,1965,,,,,,
KGZ,1966,,,,,,
KGZ,1967,,,,,,
KGZ,1968,,,,,,
KGZ,1969,,,,,,
KGZ,1970,,,,,,
KGZ,1971,,,,,,
KGZ,1972,,,,,,
KGZ,1973,,,,,,
KGZ,1974,,,,,,
KGZ,1975,,,,,,
KGZ,1976,,,,,,
KGZ,1977,,,,,,
KGZ,1978,,,,,,
KGZ,1979,,,,,,
KGZ,1980,,,,,,
KGZ,1981,,,,,,
KGZ,1982,,,,,,
KGZ,1983,,,,,,
KGZ,1984,,,,,,
KGZ,1985,,,,,,
KGZ,1986,,,,,,
KGZ,1987,,,,,,
KGZ,1988,,,,,,
KGZ,1989,,,,,,
KGZ,1990,,,,,,
KGZ,1991,,,,,,
KGZ,1992,45.2339828341772,0.0,0.00852955678647939,5303204371.167299,17.62735919493244,22.391577073142003
KGZ,1993,26.6345756682683,0.0,0.00825055558668086,3228216013.8724914,17.097720766847903,21.89519550391084
KGZ,1994,28.1457284487679,12.0869536142856,0.0109028159112087,2581510013.3748503,17.152906158540993,21.671640341174324
KGZ,1995,43.2816476790475,26.712568957392,0.0179051693702733,2417271056.4193263,17.583239261996138,21.60590507818846
KGZ,1996,41.1009831522483,28.2769563452411,0.0154798006777981,2655136458.649456,17.53154260015964,21.699761887174326
KGZ,1997,49.7321350383296,31.1587976961843,0.0176301868622844,2820851272.128017,17.72216186237199,21.76030454589193
KGZ,1998,45.2490575228753,26.0923042960802,0.0159063408754469,2844718208.7441583,17.62769239966955,21.76872985172605
KGZ,1999,54.8045334828476,23.1331794748216,0.0185124758944691,2960410795.1449833,17.81928347628568,21.808593877796604
KGZ,2000,62.9581130392834,25.7941558114867,0.0188267868153659,3344071065.164382,17.957980190837812,21.930454783487427
KGZ,2001,51.4229097948589,22.2120672103022,0.0145442256572189,3535623759.3395414,17.755594346976874,21.986155573158904
KGZ,2002,57.0326925567864,25.9333783936374,0.0161508707879466,3531245671.245783,17.85913521500764,21.98491652701637
KGZ,2003,64.7508899555003,32.6031120270159,0.0169672879754716,3816219188.8948927,17.98605800293596,22.062526028320736
KGZ,2004,69.4115491098588,37.2383581204176,0.0168330677798352,4123523413.4213386,18.055563825318536,22.139973832267238
KGZ,2005,68.2302938673234,39.7182886998376,0.0161440181141179,4226351419.146154,18.038399215792786,22.164604909130237
KGZ,2006,75.2202141611273,47.2070367271106,0.0166563950734665,4515996038.119465,18.13593055813253,22.23089160593483
KGZ,2007,68.392557600822,50.9095870973274,0.0133882185898714,5108413575.840708,18.04077456966734,22.354154738135254
KGZ,2008,64.6345701092239,61.1243219338011,0.0118919890963387,5435135332.33255,17.9842599666256,22.416150257362762
KGZ,2009,78.0383762585057,67.2137473458248,0.0143310991815544,5445386656.6598835,18.172711266974094,22.41803460213428
KGZ,2010,88.9834022226491,77.2379923114243,0.016110185266278,5523425134.589237,18.303960418424293,22.432264000204345
KGZ,2011,85.697691830061,86.4233864064373,0.0139442800442394,6145723662.9053545,18.26633645006716,22.539022337539315
KGZ,2012,105.689592180276,107.529842877185,0.0162797221499078,6492100492.075938,18.476016980337494,22.59385196584986
KGZ,2013,113.054238043574,119.000613911601,0.0162236082169272,6968501490.662034,18.543378244208267,22.66466604443815
KGZ,2014,125.232828171846,127.971088839247,0.017135690234793,7308303689.895618,18.64568518810574,22.7122770304137
KGZ,2015,129.164492411671,117.003278063733,0.0175202408672204,7372301179.564951,18.67659728500599,22.720995730445367
KGZ,2016,137.925871471725,115.645311811562,0.016973895707374,8125764046.718258,18.742226935549247,22.818305597260228
KGZ,2017,138.230667572063,121.515805359074,0.0157601108875052,8770919732.65581,18.744434351858548,22.89470751042649
KGZ,2018,142.522797734244,127.148346679175,0.0153725886180592,9271229542.096313,18.775012528976845,22.95018184441655
KGZ,2019,144.882300998969,128.94345177071,0.0137591689186647,10529872978.187807,18.791432253515527,23.077482100169377
KGZ,2020,152.773020966198,131.104408704628,0.015771749985002,9686497764.133724,18.844463854750032,22.993998769668323
KGZ,2021,300.877398584765,262.700109875829,0.02840273087853,10593255974.980991,19.52221342606653,23.08348340680964
KGZ,2022,352.132809831012,352.132809831012,0.0305305195518719,11533796836.727001,19.679518963058662,23.16854741768998
KGZ,2023,433.636717757754,464.581469515056,0.036219080711344,11972604197.597342,19.887717685680094,23.205886893220832
KHM,1949,,,,,,
KHM,1950,,,,,,
KHM,1951,,,,,,
KHM,1952,,,,,,
KHM,1953,,,,,,
KHM,1954,,,,,,
KHM,1955,,,,,,
KHM,1956,,,,,,
KHM,1957,,,,,,
KHM,1958,,,,,,
KHM,1959,,,,,,
KHM,1960,,,,,,
KHM,1961,,,,,,
KHM,1962,,,,,,
KHM,1963,,,,,,
KHM,1964,,,,,,
KHM,1965,,,,,,
KHM,1966,,,,,,
KHM,1967,,,,,,
KHM,1968,,,,,,
KHM,1969,,,,,,
KHM,1970,,,,,,
KHM,1971,,,,,,
KHM,1972,,,,,,
KHM,1973,,,,,,
KHM,1974,,,,,,
KHM,1975,,,,,,
KHM,1976,,,,,,
KHM,1977,,,,,,
KHM,1978,,,,,,
KHM,1979,,,,,,
KHM,1980,,,,,,
KHM,1981,,,,,,
KHM,1982,,,,,,
KHM,1983,,,,,,
KHM,1984,,,,,,
KHM,1985,,,,,,
KHM,1986,2.245040862248,0.0,0.0114685088240056,195756998.28985053,14.624234280439618,19.092384643357562
KHM,1987,2.03663887757447,0.0,0.015742453461372,129372393.10072389,14.526811397987796,18.6782055718348
KHM,1988,3.07122300899769,0.0,0.012782035615864,240276517.86433324,14.93758641449977,19.297300975849936
KHM,1989,5.63462479375902,0.0,0.0199245358205796,282798296.7582685,15.544441118280666,19.460244469190155
KHM,1990,13.1005257720909,29.0909090909091,0.0207137559385002,632455350.4920487,16.388162922640095,20.265120183966776
KHM,1991,30.5399016563067,43.2946836634263,0.0232789658450414,1311909723.9799395,17.234544637589348,20.994749717158815
KHM,1992,68.3059449682933,62.2937358871923,0.0314593301435407,2171246007.357154,18.039507362748594,21.498567036649575
KHM,1993,98.1672483318862,44.6262551134251,0.0176128949875169,5573600955.519353,18.402183197652622,22.441307173116826
KHM,1994,216.103847177556,107.258618996169,0.0384234290025109,5624272814.47041,19.19126962408383,22.450357499252366
KHM,1995,240.744977529492,123.101153486778,0.0357731057861843,6729775685.913985,19.299248746657472,22.629807649574172
KHM,1996,221.923106262855,113.563610865522,0.0323845458339129,6852747214.705678,19.2178415116519,22.647915462061896
KHM,1997,210.181736664466,103.419601187951,0.0300336116231161,6998217174.210727,19.163483127116024,22.668921264164403
KHM,1998,187.460868713489,83.3239860913039,0.0266204789979779,7041979549.944559,19.049080681399097,22.675155153662637
KHM,1999,193.953080504004,88.172003477046,0.0251002908172038,7727124833.592291,19.083126834704288,22.768002681273025
KHM,2000,181.209633799413,81.0258413070364,0.0220981320983564,8200224027.662995,19.015165116823283,22.82742731129013
KHM,2001,162.539352182177,70.8469408859826,0.0177481053144373,9158124166.074135,18.906430697691242,22.93790720929798
KHM,2002,149.066791903311,65.1827160998753,0.0151961740524652,9809494902.378315,18.81990503127519,23.0066166211633
KHM,2003,155.378378263271,67.5252244339131,0.0144751885069459,10734117775.993929,18.861373850202522,23.096693082878037
KHM,2004,154.329834407453,69.2187986305633,0.0129674221175357,11901350400.150427,18.854602651899395,23.199917709629876
KHM,2005,151.210635817614,70.9590714722053,0.0112757907124746,13410202412.707705,18.83418436194486,23.31928162828773
KHM,2006,153.221256009908,75.8813135928837,0.0104310007952657,14689027353.870996,18.847393552447283,23.41036661349499
KHM,2007,145.083966678673,79.0154258820513,0.00914612028223903,15862897294.321993,18.792823213324983,23.48724871580862
KHM,2008,122.200823668261,82.6307234279766,0.00798217507790995,15309213651.106485,18.62117634500852,23.451720683514218
KHM,2009,208.835928285373,136.589737952761,0.0131312799885235,15903699294.196135,19.157059469502602,23.489817579123788
KHM,2010,249.498435341977,167.857927989066,0.0149309688103135,16710130368.073442,19.33496320196174,23.539280981323007
KHM,2011,262.604585532076,192.159418504374,0.0149778870804676,17532819156.751022,19.386159981721928,23.587340341931373
KHM,2012,286.691153133131,217.305727746095,0.0154793982168285,18520820326.300114,19.473916072802087,23.64216135926017
KHM,2013,311.586130442645,243.470109876467,0.0157589601356547,19771998136.963387,19.557186360195665,23.70753253816511
KHM,2014,343.407997052241,277.974068111455,0.0165679487918799,20727248820.357796,19.654429794019745,23.754715039698027
KHM,2015,399.856876676849,325.188062343281,0.0180162262063333,22194263776.299946,19.80661723273571,23.82309970398164
KHM,2016,455.280721093954,382.205260411544,0.0190988363024706,23838139344.388195,19.93642475610509,23.89455262846296
KHM,2017,529.496278576026,458.262797923612,0.02067355726951,25612248132.88149,20.087436694796008,23.9663365167054
KHM,2018,611.752367819054,543.204689086157,0.0220844242884252,27700625555.34596,20.23183813084606,24.044720833110194
KHM,2019,659.619288877238,595.407617667785,0.0219648130268012,30030726329.078175,20.307173391516923,24.125486905431643
KHM,2020,672.668963580872,621.329326832404,0.0239555954750291,28079826455.66254,20.32676388484344,24.058317235731025
KHM,2021,661.103002985338,630.407255027116,0.0232195713555091,28471800485.174934,20.309420214700594,24.072179977725106
KHM,2022,618.689402034712,618.689402034712,0.0209006160154534,29601491246.825848,20.243113930945604,24.11109057696773
KHM,2023,658.599682001676,667.985733158485,0.0208968280637576,31516729715.737,20.305626445066572,24.17378434388009
KOR,1949,,,,,,
KOR,1950,,108.4,,,,
KOR,1951,,,,,,
KOR,1952,,64.8333333333333,,,,
KOR,1953,184.651371365128,62.2222222222222,0.0236286919831224,7814709823.845584,19.033980126070514,22.779273669464537
KOR,1954,463.203220989232,213.333333333333,0.0585365853658537,7913055025.232708,19.95367643797529,22.791779767325696
KOR,1955,513.441750298038,141.2,0.0624226348364279,8225249569.222115,20.056647144283158,22.830474475900083
KOR,1956,735.928282582758,250.0,0.0832778147901399,8837026817.25376,20.416643229802364,22.902216324133526
KOR,1957,632.597231698918,266.0,0.0679611650485437,9308216409.284077,20.265344492757514,22.954163331931834
KOR,1958,746.772108694798,302.0,0.0742744712247909,10054223158.784935,20.431270621177028,23.03125859799045
KOR,1959,792.317878614242,330.0,0.0763888888888889,10372161320.040985,20.490473231141234,23.06239125791886
KOR,1960,768.37962055957,275.643564356436,0.0715754833401892,10735234813.679972,20.459794466590736,23.09679714169233
KOR,1961,801.139965813913,157.061350086544,0.0672614962251201,11910825818.274199,20.501546228611417,23.200713556136048
KOR,1962,929.486054008523,186.153846153846,0.068671963677639,13535160555.066269,20.65014236125692,23.328556622156302
KOR,1963,768.36645688261,185.384615384615,0.0482385908726982,15928459828.155666,20.459777334707788,23.4913732724626
KOR,1964,726.654066974182,137.48147039706,0.0413443960061876,17575636293.37894,20.403961085902623,23.589779478447458
KOR,1965,763.44724472449,132.131636142507,0.0441047487783486,17309864943.597023,20.453354583607638,23.57454240388555
KOR,1966,1378.71676390371,176.901786339497,0.0468887369346488,29404007316.838093,21.044419022278575,24.10439680529641
KOR,1967,1532.8065400402,218.100895692323,0.0468514253950608,32716326709.705452,21.150366231899454,24.211140078005535
KOR,1968,1805.93484969851,278.696524426612,0.0473064179653945,38175260934.353226,21.31434421692645,24.365453523243286
KOR,1969,2082.06895141532,347.028223805442,0.0469439489249836,44352232803.04912,21.456627924465597,24.51542888948657
KOR,1970,2152.46020265414,386.403740388207,0.0440334654337296,48882371202.27556,21.48987730520053,24.612682661317997
KOR,1971,2529.88040058411,460.899849343362,0.0473498860643367,53429492885.08598,21.65143786607206,24.701628731669214
KOR,1972,2959.32750927025,531.950093409418,0.05010068079394,59067610706.56349,21.808227886656077,24.801948568938325
KOR,1973,2976.86350650374,544.785374646643,0.0403473216443858,73780944686.76984,21.814136068585217,25.024366333136655
KOR,1974,3807.59922491998,852.963864000475,0.0454144562770677,83841127628.8394,22.0602647027801,25.15218950720016
KOR,1975,4394.75579077511,1030.99173553719,0.0487871647715607,90080163734.72324,22.203677801300863,25.223965818995143
KOR,1976,6317.01675714725,1708.67768595041,0.0590815568383151,106920282660.02951,22.566512901566004,25.395349371872722
KOR,1977,7508.63239734543,2237.60330578512,0.0603493912122816,124419356127.9432,22.73931918192448,25.546923601031494
KOR,1978,9352.46707636151,3190.0826446281,0.0637145061919441,146787091909.44043,22.95890600387688,25.712249019488574
KOR,1979,8783.89660794217,3543.38842975207,0.055258765683501,158959334311.82013,22.896185951145927,25.791914247409565
KOR,1980,9622.76618456326,3980.69248903581,0.0639877211320905,150384574013.80002,22.987397605463734,25.73646167680425
KOR,1981,9970.28406259701,4463.8399595905,0.0641585729782663,155400651850.13452,23.022874912249183,25.76927246953097
KOR,1982,10393.7648701331,4646.52488633317,0.0624089448534207,166542871291.04388,23.064471931584762,25.838518598454773
KOR,1983,10819.1354852986,4714.15975290945,0.0572681360842501,188920684783.2801,23.104582207477456,25.964593106693993
KOR,1984,11092.8998650519,4759.44693142228,0.0525453539277515,211110955314.9904,23.129571088803083,26.07564968678283
KOR,1985,11992.3002071907,4883.79577480977,0.0522553168462828,229494354468.61664,23.207530631388558,26.159144266879157
KOR,1986,12893.6793269997,5325.2920742319,0.0494825625094216,260570161954.42004,23.280003053586046,26.286137997593023
KOR,1987,13245.1708868098,6040.84530500251,0.0446860555045954,296405013538.2323,23.306898861573607,26.414992644996655
